timestamp,T_out,T_down,T_kitchen,WATT,T_up,T_brine_in,T_brine_out,T_cellar
2018-05-16T03:55:00Z,13.0,15.4994379391101,23.25,0.461578947368421,15.12,11.3068092105263,14.4033059210526,13.6607058823529
2018-05-16T05:40:00Z,12.543133640553,15.31,22.766866359447,0.565678391959799,15.0,13.5340594059406,15.1070297029703,13.613542074364
2018-05-16T07:25:00Z,14.1255188679245,15.19,22.5025471698113,1.61865384615385,14.88,14.33,16.0171428571429,13.5903522504892
2018-05-16T09:10:00Z,16.88,19.1060992907801,22.6385342789598,1.7752380952381,26.2265011820331,7.45179831932773,5.07179831932773,13.686771037182
2018-05-16T10:55:00Z,21.6885141509434,18.9391509433962,23.0587264150943,2.91789473684211,21.9973113207547,10.4531125827815,11.8261589403974,13.7207051909892
2018-05-16T12:40:00Z,23.31,17.0773793103448,23.44,0.76745,18.5724137931034,12.6751409618574,14.4469320066335,13.9433333333333
2018-05-16T14:25:00Z,25.1953317535545,17.3790070921986,24.5627725118483,0.670943396226415,16.9991489361702,12.4857142857143,14.8985714285714,13.9989453125
2018-05-16T16:10:00Z,24.0911374407583,16.3960663507109,24.4243601895735,0.618387096774194,16.06,14.2245699831366,15.9145699831366,13.8831764705882
2018-05-16T17:55:00Z,22.5014117647059,15.9991569086651,24.4985882352941,0.895263157894737,15.7491569086651,13.1589569536424,15.4579801324503,13.9096470588235
2018-05-16T19:40:00Z,21.3105104408353,15.88,23.8880510440835,0.741938775510204,15.6030162412993,14.3657236842105,16.0477631578947,13.91328125
2018-05-16T21:25:00Z,19.244630071599,16.8090070921986,24.374415274463,0.967735849056604,19.9958628841608,8.04270689655172,9.75786206896552,13.9103515625
2018-05-16T23:10:00Z,15.8345454545455,16.3299767981439,23.06,0.943756345177665,17.4142459396752,11.4473684210526,12.6973684210526,13.88
2018-05-17T00:55:00Z,13.1170900692841,16.06,22.1190300230947,0.549454545454546,16.25,13.3053125,15.2453125,13.9388304093567
2018-05-17T02:40:00Z,12.7670642201835,15.75,21.3640366972477,0.671044776119403,15.75,12.8249261083744,14.7972906403941,13.81328125
2018-05-17T04:25:00Z,11.745644028103,19.5002816901408,20.6873302107728,0.76,25.9976525821596,8.21226666666667,9.5173,13.7515264187867
2018-05-17T06:10:00Z,13.032523364486,18.5339622641509,20.233738317757,0.430103092783505,22.5169811320755,11.4009849749583,12.6986644407346,13.8133333333333
2018-05-17T07:55:00Z,13.19,17.2481860465116,20.7544083526682,0.618,19.8773488372093,13.2678912685338,15.1766556836903,13.7510536585366
2018-05-17T09:40:00Z,15.6543255813953,16.31,21.19,0.311173469387755,17.0968837209302,13.0829850746269,14.7853233830846,13.84
2018-05-17T11:25:00Z,17.5089411764706,15.8090117647059,21.5,0.556851851851852,16.0,14.0984782608696,15.5984782608696,13.8795380173244
2018-05-17T13:10:00Z,18.412318501171,15.62,21.8611475409836,2.28604166666667,15.69,13.3410998307953,15.25,13.90671875
2018-05-17T14:55:00Z,19.3010623556582,19.31,22.438752886836,0.540344827586207,25.6084259259259,8.04935960591133,8.96487684729064,13.841171875
2018-05-17T16:40:00Z,20.3745747126437,18.0984633027523,22.9287356321839,0.608325123152709,23.25,11.5063993453355,12.5685433715221,13.8865625
2018-05-17T18:25:00Z,21.1795497630332,17.4398571428571,23.0,0.49,21.3792380952381,13.4740816326531,15.3210034013605,13.9414090019569
2018-05-17T20:10:00Z,16.7242790697674,16.56,23.7421395348837,0.658994974874372,17.9318433179724,13.4124833333333,15.0473,13.9733333333333
2018-05-17T21:55:00Z,14.94,16.06,23.06,0.359245283018868,16.38,10.4574958813839,14.9768039538715,13.9403505355404
2018-05-17T23:40:00Z,14.75,16.457023255814,22.2231322505801,5.38137755102041,19.6309302325581,7.27697712418301,5.06,13.91
2018-05-18T01:25:00Z,13.7485781990521,16.19,22.06,0.82,17.1890070921986,9.85679117147708,11.262156196944,13.9703512195122
2018-05-18T03:10:00Z,12.5436363636364,16.0,21.62,0.785025641025641,16.2068837209302,12.2697161936561,13.8869949916528,13.8277777777778
2018-05-18T04:55:00Z,11.9372535211268,15.88,21.25,0.586,15.810979020979,11.01026272578,14.0491954022989,13.8096463654224
2018-05-18T06:40:00Z,11.75,15.75,20.94,0.314871794871795,15.62,13.5123,14.9523,13.672915851272
2018-05-18T08:25:00Z,12.692009569378,15.8106698564593,21.061004784689,0.289411764705882,15.4405741626794,7.92476510067114,8.91651006711409,13.7207045009785
2018-05-18T10:10:00Z,13.25,16.19,21.06,0.506666666666667,15.5764788732394,11.084,12.402,13.69984375
2018-05-18T11:55:00Z,15.6782426778243,15.901644295302,21.19,0.723162751677852,15.31,12.9859060402685,15.0087919463087,13.7369966442953
2018-05-18T13:35:00Z,17.3158215962441,15.62,21.3113145539906,0.464909090909091,15.2494379391101,13.1162148760331,15.38,13.7320352250489
2018-05-18T15:20:00Z,19.4172727272727,15.5,21.56,0.750051282051282,15.12,14.2854859967051,16.0354859967051,13.7532734274711
2018-05-18T17:05:00Z,20.1289201877934,15.4390163934426,22.1216431924883,0.966603773584906,15.0,13.5356,15.7885666666667,13.6723804878049
2018-05-18T18:50:00Z,20.402131147541,15.44,22.5,0.39875,15.0,14.4876740237691,16.5,13.8727906976744
2018-05-18T20:35:00Z,18.2447099767981,19.31,24.3641299303944,0.713220338983051,25.6406896551724,7.70686468646865,8.95267326732673,13.9533333333333
2018-05-18T22:20:00Z,15.498,18.4737674418605,22.5956744186047,1.69211340206186,21.6734651162791,11.1504697986577,12.3879865771812,13.94
2018-05-19T00:05:00Z,10.9934988179669,17.0588652482269,22.3084397163121,0.693636363636364,18.6864066193853,13.0986722689076,14.9935462184874,13.744
2018-05-19T01:50:00Z,8.74161592505855,18.3168,21.576299765808,1.92378238341969,31.8332,7.35236886632826,5.41236886632826,13.5636186770428
2018-05-19T03:35:00Z,7.37668213457077,18.88,20.9984686774942,0.265483870967742,22.5611136890951,10.2643801652893,11.7643801652893,13.5179647749511
2018-05-19T05:20:00Z,6.19818181818182,17.7667832167832,20.3963636363636,0.333865979381443,21.0531468531469,12.3535666666667,14.1991666666667,13.4477892030848
2018-05-19T07:05:00Z,7.25,16.4387203791469,19.94,0.362727272727273,18.0546682464455,9.43008403361345,12.796974789916,13.338
2018-05-19T08:50:00Z,11.8270967741935,15.62,20.25,0.65251497005988,16.0140554156171,13.3682508833922,14.7399293286219,13.38
2018-05-19T10:35:00Z,16.4503496503497,15.44,20.6272727272727,3.19774193548387,15.5,11.4509151414309,14.1706489184692,13.578
2018-05-19T12:20:00Z,18.1537704918033,18.31,21.2932786885246,1.86826530612245,23.2004205607477,7.88752066115703,8.61537190082645,13.66
2018-05-19T14:05:00Z,19.8164402810304,18.2488758782201,21.8830913348946,1.90727272727273,21.81,7.69408026755853,5.52468227424749,13.7154385964912
2018-05-19T15:50:00Z,20.6825117370892,17.3296261682243,21.9838028169014,0.513762886597938,20.0532710280374,10.4218212478921,11.6985666104553,13.7723255813953
2018-05-19T17:35:00Z,20.8066820276498,16.5,22.25,0.849827586206897,17.0588914549654,12.9150248756219,14.5129684908789,13.88
2018-05-19T19:20:00Z,21.2541176470588,16.0,22.8451294117647,0.857958115183246,16.0165176470588,12.9762790697674,14.7381395348837,13.91
2018-05-19T21:05:00Z,18.3750238095238,15.8810023866348,23.7353333333333,0.830566037735849,15.62,7.84151515151515,8.19212121212121,13.7860353287537
2018-05-19T22:50:00Z,13.5503341288783,15.94,22.4558949880668,0.931229946524064,15.75,11.2606802721088,12.4025170068027,13.7388082901554
2018-05-20T00:35:00Z,10.618389261745,15.8087973273942,21.8118791946309,1.27440677966102,15.56,11.6016666666667,12.255,13.767859922179
2018-05-20T02:20:00Z,9.77706976744186,16.06,21.3292093023256,0.787589743589744,15.62,9.24677631578947,10.7345394736842,13.6642199488491
2018-05-20T04:05:00Z,8.31,16.0591448931116,20.8083018867925,0.644807692307692,15.3790023752969,11.8057118644068,13.2984915254237,13.596
2018-05-20T05:50:00Z,7.79381733021077,15.81,20.31,0.492984293193717,15.1707746478873,13.4135102739726,15.4135102739726,13.473488372093
2018-05-20T07:35:00Z,11.0652413793103,15.6887096774194,20.0,0.598870967741935,15.1188940092166,13.31,14.5775124378109,13.7557894736842
2018-05-20T09:20:00Z,13.8527272727273,15.5169811320755,20.1554545454545,0.499430051813472,15.0,10.4243781094527,13.753864013267,13.75
2018-05-20T11:05:00Z,17.3878032036613,15.44,20.44,6.62660377358491,15.0008275862069,13.5769282136895,14.7669282136895,13.9277906976744
2018-05-20T12:50:00Z,19.5820803782506,15.6707125890736,23.7855319148936,11.142380952381,15.2934679334917,11.666,14.576,14.2577032258065
2018-05-20T14:35:00Z,21.1933179723502,16.1910983981693,22.7464055299539,2.19,15.94,14.3304597701149,15.69,14.9156851311953
2018-05-20T16:20:00Z,22.483233256351,16.8593548387097,22.81,1.25782178217822,16.6023041474654,12.1490774299835,14.9732454695222,15.3360802069858
2018-05-20T18:05:00Z,22.236143187067,19.5588914549654,23.0,0.720727272727273,23.181870669746,9.42046511627907,10.6202325581395,15.44
2018-05-20T19:50:00Z,22.6260277136259,19.2674418604651,24.4557505773672,1.01636363636364,22.9748837209302,12.5944,13.7438666666667,15.4176165803109
2018-05-20T21:35:00Z,18.7431350114417,18.8816438356164,23.62,3.54642857142857,31.8731506849315,8.13544861337683,5.77554649265905,15.22
2018-05-20T23:20:00Z,13.323927765237,19.7268609865471,23.1022573363431,0.872322274881517,23.710067264574,10.929591503268,12.2068464052288,15.12
2018-05-21T01:00:00Z,11.0989115646259,18.8987755102041,22.5,2.8488679245283,23.1194557823129,13.0790909090909,14.7531818181818,14.8890609874153
2018-05-21T02:45:00Z,9.74831381733021,17.8781603773585,21.94,0.234807692307692,20.1873113207547,12.7110391822828,14.69,14.7356994818653
2018-05-21T04:30:00Z,8.97356643356643,16.8300699300699,21.44,0.43746192893401,17.5972727272727,14.1750682593857,15.4744027303754,14.4882456140351
2018-05-21T06:15:00Z,8.38326530612245,16.25,20.94,0.676551724137931,16.44,12.7119540229885,14.62,14.3044215938303
2018-05-21T08:00:00Z,10.6784064665127,17.7469302325581,20.88,1.50014925373134,32.8124651162791,9.43701298701299,8.05220779220779,14.31
2018-05-21T09:45:00Z,14.5047169811321,19.06,21.1235849056604,0.545384615384615,22.4416941176471,9.46842105263158,10.9183870967742,14.2656589147287
2018-05-21T11:30:00Z,17.0708313539192,18.31,21.3608788598575,0.810631578947369,22.0964370546318,12.2699142367067,13.5820240137221,14.3889797882579
2018-05-21T13:15:00Z,19.4432876712329,17.2489016018307,21.9383561643836,0.670172413793103,19.4965217391304,10.7149508196721,13.6344098360656,14.31
2018-05-21T15:00:00Z,21.5085011709602,16.5,22.2335597189696,0.510103092783505,17.2237236533958,14.1757190635452,15.6757190635452,14.2173684210526
2018-05-21T16:45:00Z,20.8756973995272,16.25,22.378841607565,0.5376,16.3795058823529,12.8211279461279,15.0969865319865,14.1652849740933
2018-05-21T18:30:00Z,20.4314988290398,16.94,22.5164402810304,0.551340206185567,21.1511058823529,8.61118043844857,9.72940978077572,14.2408949416342
2018-05-21T20:15:00Z,21.0531350114416,16.4991818181818,23.308352402746,1.62660714285714,17.9382272727273,11.9319738988581,13.0721859706362,14.3412371134021
2018-05-21T22:00:00Z,16.8995871559633,16.25,22.5773394495413,2.82083333333333,16.6407762557078,10.8098514851485,13.3535478547855,14.238157129001
2018-05-21T23:45:00Z,13.8815456674473,16.06,22.31,3.00735849056604,16.1190163934426,13.8301854974705,15.0773018549747,14.2428201811126
2018-05-22T01:30:00Z,13.0724137931034,15.94,21.830275862069,0.718235294117647,15.81,12.7403547297297,14.5734797297297,14.2018780251694
2018-05-22T03:15:00Z,11.3832505643341,15.8097247706422,21.3781038374718,0.400192307692308,15.56,14.0170443349754,15.2610180623974,14.0971206225681
2018-05-22T05:00:00Z,9.77512585812357,15.6407762557078,20.94,0.734313725490196,15.5,12.2899505766063,14.6486820428336,14.0990697674419
2018-05-22T06:45:00Z,9.38099290780142,15.5,20.56,0.33156862745098,15.3791745283019,13.8299494097808,14.9912984822934,13.9928201811125
2018-05-22T08:30:00Z,13.4757142857143,18.5,20.64,3.1492,23.2251152073733,7.78376271186441,6.53672881355932,14.0090697674419
2018-05-22T10:15:00Z,16.3935746606335,18.31,20.938371040724,0.562,22.618352402746,11.0692371475954,12.2666169154229,13.984122236671
2018-05-22T12:00:00Z,18.6189830508475,17.559593220339,21.19,0.606530612244898,20.749593220339,13.19,15.0,13.988255033557
2018-05-22T13:45:00Z,20.6851732101617,16.6190300230947,22.1915242494226,3.09018867924528,17.9378983833718,13.4296446700508,15.2858544839256,14.0
2018-05-22T15:30:00Z,22.25,16.25,22.4831554524362,0.969090909090909,16.4574825174825,10.9102886247878,13.1946689303905,13.9817898832685
2018-05-22T17:15:00Z,22.3884545454545,16.06,22.81,0.841379310344828,15.94,13.9571849427169,15.5343698854337,14.0456994818653
2018-05-22T19:00:00Z,22.8735632183908,15.9820689655172,23.1954022988506,1.53421568627451,15.7679310344828,12.2134761120264,14.7289291598023,14.2827643064985
2018-05-22T20:45:00Z,19.8751954022989,16.1911034482759,24.1882298850575,2.08109090909091,17.1876091954023,7.69,5.11323825503356,14.2197911227154
2018-05-22T22:30:00Z,16.6746478873239,16.31,23.0092957746479,0.586834170854271,16.3307529411765,11.1209949409781,12.2543507588533,14.1809302325581
2018-05-23T00:15:00Z,12.6134396355353,16.1885746606335,22.6880865603645,0.55864406779661,15.808778280543,13.1131622516556,14.8799503311258,14.0989960886571
2018-05-23T02:00:00Z,10.5,16.0,22.0774370709382,0.435147058823529,15.5,13.0678947368421,14.62,13.9190785645005
2018-05-23T03:45:00Z,9.61833718244804,15.8091627906977,21.6166743648961,0.445,15.25,13.9733559322034,15.4300338983051,13.8185492227979
2018-05-23T05:30:00Z,8.45623529411765,15.5171226415094,21.0762352941177,0.286102564102564,15.06,13.1628983050847,14.75,13.7018604651163
2018-05-23T07:15:00Z,9.81515837104072,15.31,20.7551583710407,0.927903225806452,14.94,14.0345662847791,15.4145662847791,13.6127906976744
2018-05-23T09:00:00Z,14.1264733178654,15.25,21.0768445475638,0.523585858585859,14.9826168224299,12.1907920792079,14.5816831683168,13.81
2018-05-23T10:45:00Z,18.8879302325581,18.75,21.1915348837209,0.596037735849057,23.8666200466201,9.02961344537815,10.3518823529412,13.9256994818653
2018-05-23T12:25:00Z,21.0071361502347,17.6891784037559,21.6213145539906,0.604230769230769,22.9392957746479,12.1292307692308,13.3958461538462,13.9403501945525
2018-05-23T14:10:00Z,23.0536363636364,17.81,22.12,0.837142857142857,17.8970833333333,10.7391485809683,13.7438397328881,13.9932814021422
2018-05-23T15:55:00Z,24.0187066974596,17.1183333333333,22.8116166281755,0.458421052631579,17.4973611111111,14.330479338843,16.0175537190083,14.1189483933788
2018-05-23T17:40:00Z,23.9152941176471,16.9818510158014,23.1023529411765,0.596425120772947,16.5,8.63825448613377,9.78610114192496,14.19
2018-05-23T19:25:00Z,23.9355399061033,16.75,23.3828169014085,0.645,16.379023255814,12.1147403685092,13.1949078726968,14.0918658892128
2018-05-23T21:10:00Z,21.12,16.56,24.0170438799076,3.312,16.1024423963134,11.6366444073456,14.2314023372287,14.2465889212828
2018-05-23T22:55:00Z,16.8747099767981,16.38,23.56,2.52096153846154,15.9397209302326,8.31080267558528,8.28862876254181,14.44
2018-05-24T00:40:00Z,13.4193150684932,16.38,23.0172602739726,0.938529411764706,15.88,11.5673754152824,12.6351827242525,14.256976744186
